id,trips,trip_length,trips_new,drop_ratio,tagging_num,delete_nums,tagging_labels,num_labels,trips_sparse
2075172,"70,19254557.059565607,3465416.1798241856,1478377441;102,19254531.57421248,3465701.2952210046,1478377513;101,19254499.392547023,3465929.202237938,1478377624;133,19254292.96047945,3466001.590051272,1478377645;132,19254191.999373235,3466136.48384262,1478377699;100,19254045.82075617,3465977.631260264,1478377762;67,19253903.125082668,3465697.795859621,1478377786;66,19253488.635034107,3465459.5764430244,1478377837;65,19253299.216473952,3465542.548666384,1478377858;97,19253159.16737641,3465711.765822572,1478377879;129,19253035.715816617,3466022.341106898,1478377909",11,"40,19254557.059565607,3465416.1798241856, 1478377441;39,19254531.57421248,3465701.2952210046, 1478377513;38,19254499.392547023,3465929.202237938, 1478377624;37,19254292.96047945,3466001.590051272, 1478377645;36,19254191.999373235,3466136.48384262, 1478377699;513,19254045.82075617,3465977.631260264, 1478377762;514,19253903.125082668,3465697.795859621, 1478377786;616,19253488.635034107,3465459.5764430244, 1478377837;570,19253299.216473952,3465542.548666384, 1478377858;571,19253159.16737641,3465711.765822572, 1478377879;572,19253035.715816617,3466022.341106898, 1478377909",0.4,2,4,"[0, 0, 2, 0, 2, 0, 0]","[0, 0, 2, 0, 2, 0, 0]","[[40, 19254557.059565607, 3465416.1798241856, 1478377441], [39, 19254531.57421248, 3465701.2952210046, 1478377513], [38, 19254499.392547023, 3465929.202237938, 1478377624], [513, 19254045.82075617, 3465977.631260264, 1478377762], [514, 19253903.125082668, 3465697.795859621, 1478377786], [571, 19253159.16737641, 3465711.765822572, 1478377879], [572, 19253035.715816617, 3466022.341106898, 1478377909]]"
5758488,"156,19261264.32042104,3466289.7027100027,1478646079;155,19261095.695138734,3466219.3428998548,1478646091;154,19260696.153539784,3466050.612134111,1478646119;121,19260492.71243568,3465968.4009260023,1478646193;120,19260192.72578104,3465901.9259299943,1478646217;119,19259888.813478928,3465826.854754228,1478646241;151,19259689.665712666,3466017.059305383,1478646274;183,19259624.948121723,3466305.367389263,1478646318;182,19259595.439783275,3466448.624389449,1478646333;214,19259552.07948848,3466633.281304174,1478646377;213,19259292.544622205,3466752.124565314,1478646457",11,"273,19261264.32042104,3466289.7027100027, 1478646079;272,19261095.695138734,3466219.3428998548, 1478646091;28,19260696.153539784,3466050.612134111, 1478646119;30,19260492.71243568,3465968.4009260023, 1478646193;31,19260192.72578104,3465901.9259299943, 1478646217;169,19259888.813478928,3465826.854754228, 1478646241;168,19259689.665712666,3466017.059305383, 1478646274;430,19259624.948121723,3466305.367389263, 1478646318;167,19259595.439783275,3466448.624389449, 1478646333;166,19259552.07948848,3466633.281304174, 1478646377;348,19259292.544622205,3466752.124565314, 1478646457",0.4,3,4,"[0, 1, 0, 2, 0, 1, 0]","[0, 1, 0, 2, 0, 1, 0]","[[273, 19261264.32042104, 3466289.7027100027, 1478646079], [272, 19261095.695138734, 3466219.3428998548, 1478646091], [30, 19260492.71243568, 3465968.4009260023, 1478646193], [31, 19260192.72578104, 3465901.9259299943, 1478646217], [430, 19259624.948121723, 3466305.367389263, 1478646318], [167, 19259595.439783275, 3466448.624389449, 1478646333], [348, 19259292.544622205, 3466752.124565314, 1478646457]]"
5615644,"47,19257218.502026185,3465248.103112643,1478639968;79,19257387.018564258,3465403.433649896,1478639992;80,19257507.460504808,3465567.825366404,1478640028;112,19257579.818734866,3465699.1993496874,1478640046;113,19257810.167334065,3465777.9513600054,1478640193;114,19258114.923297923,3465954.9077265514,1478640295;115,19258415.212726977,3465891.3934594886,1478640355;147,19258612.268594064,3466012.789996059,1478640400;148,19258721.640581354,3466098.9487580634,1478640425;149,19259018.59584847,3466174.6321870647,1478640469;150,19259316.48132484,3466241.1591472304,1478640502;182,19259582.87932383,3466298.8830890083,1478640544",12,"434,19257218.502026185,3465248.103112643, 1478639968;433,19257387.018564258,3465403.433649896, 1478639992;432,19257507.460504808,3465567.825366404, 1478640028;431,19257579.818734866,3465699.1993496874, 1478640046;235,19257810.167334065,3465777.9513600054, 1478640193;236,19258114.923297923,3465954.9077265514, 1478640295;219,19258415.212726977,3465891.3934594886, 1478640355;218,19258612.268594064,3466012.789996059, 1478640400;460,19258721.640581354,3466098.9487580634, 1478640425;461,19259018.59584847,3466174.6321870647, 1478640469;361,19259316.48132484,3466241.1591472304, 1478640502;167,19259582.87932383,3466298.8830890083, 1478640544",0.6,3,6,"[0, 2, 2, 0, 2, 0]","[0, 2, 2, 0, 2, 0]","[[434, 19257218.502026185, 3465248.103112643, 1478639968], [433, 19257387.018564258, 3465403.433649896, 1478639992], [235, 19257810.167334065, 3465777.9513600054, 1478640193], [218, 19258612.268594064, 3466012.789996059, 1478640400], [460, 19258721.640581354, 3466098.9487580634, 1478640425], [167, 19259582.87932383, 3466298.8830890083, 1478640544]]"
4914208,"23,19259774.31476314,3464946.5917923115,1478085819;55,19259799.15360171,3465142.65558129,1478085830;87,19259825.44225844,3465410.169922584,1478085849;119,19259764.21079136,3465711.702494608,1478085870;151,19259767.31121569,3466008.0524591804,1478085902;120,19259911.14862617,3465984.55557832,1478085924;121,19260249.42504312,3465898.774965895,1478085956;122,19260506.622121923,3465961.109525863,1478086002;121,19260455.08842577,3465957.972362597,1478086017;120,19260200.75381797,3465903.270360013,1478086035;119,19259900.98501076,3465829.9914117875,1478086104;151,19259692.500753827,3466007.6357671246,1478086146;183,19259623.21494038,3466315.8001119257,1478086197;182,19259599.298572253,3466431.1237348537,1478086211;214,19259559.0876141,3466600.635608101,1478086230",15,"172,19259774.31476314,3464946.5917923115, 1478085819;171,19259799.15360171,3465142.65558129, 1478085830;170,19259825.44225844,3465410.169922584, 1478085849;169,19259764.21079136,3465711.702494608, 1478085870;168,19259767.31121569,3466008.0524591804, 1478085902;31,19259911.14862617,3465984.55557832, 1478085924;30,19260249.42504312,3465898.774965895, 1478085956;29,19260506.622121923,3465961.109525863, 1478086002;30,19260455.08842577,3465957.972362597, 1478086017;31,19260200.75381797,3465903.270360013, 1478086035;169,19259900.98501076,3465829.9914117875, 1478086104;168,19259692.500753827,3466007.6357671246, 1478086146;430,19259623.21494038,3466315.8001119257, 1478086197;167,19259599.298572253,3466431.1237348537, 1478086211;166,19259559.0876141,3466600.635608101, 1478086230",0.2,3,3,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]","[[172, 19259774.31476314, 3464946.5917923115, 1478085819], [171, 19259799.15360171, 3465142.65558129, 1478085830], [170, 19259825.44225844, 3465410.169922584, 1478085849], [169, 19259764.21079136, 3465711.702494608, 1478085870], [168, 19259767.31121569, 3466008.0524591804, 1478085902], [31, 19259911.14862617, 3465984.55557832, 1478085924], [29, 19260506.622121923, 3465961.109525863, 1478086002], [31, 19260200.75381797, 3465903.270360013, 1478086035], [169, 19259900.98501076, 3465829.9914117875, 1478086104], [168, 19259692.500753827, 3466007.6357671246, 1478086146], [167, 19259599.298572253, 3466431.1237348537, 1478086211], [166, 19259559.0876141, 3466600.635608101, 1478086230]]"
4434983,"259,19253774.163156327,3467459.285492694,1478377038;260,19253957.644034825,3467325.8522936315,1478377097;228,19254151.00152141,3467184.4365639845,1478377120;229,19254246.985536028,3467116.0961653893,1478377135;230,19254555.64638356,3466920.0178968688,1478377164;198,19254667.609730043,3466887.334534905,1478377175;199,19254884.83051824,3466814.8280031504,1478377196;200,19255128.69057234,3466843.821612813,1478377302;201,19255465.602089204,3466803.7975268327,1478377336;202,19255786.703535,3466737.285183219,1478377409;170,19255968.6749016,3466597.4588551493,1478377465;171,19256061.55825107,3466535.291521505,1478377476;172,19256333.02304032,3466354.226010594,1478377549;140,19256382.81752553,3466242.585091206,1478377578;141,19256625.678398736,3466068.3713760134,1478377641;109,19256745.188312806,3465981.507806976,1478377711;110,19256926.4128714,3465851.002535551,1478377760;79,19257205.21518993,3465655.6108946,1478377873;80,19257576.234568324,3465399.434582704,1478377983;48,19257665.094852746,3465335.5788960294,1478377997;49,19257854.654488705,3465199.6778181163,1478378028;17,19258043.927444685,3465069.5225515207,1478378054",22,"262,19253774.163156327,3467459.285492694, 1478377038;263,19253957.644034825,3467325.8522936315, 1478377097;264,19254151.00152141,3467184.4365639845, 1478377120;110,19254246.985536028,3467116.0961653893, 1478377135;111,19254555.64638356,3466920.0178968688, 1478377164;112,19254667.609730043,3466887.334534905, 1478377175;265,19254884.83051824,3466814.8280031504, 1478377196;266,19255128.69057234,3466843.821612813, 1478377302;247,19255465.602089204,3466803.7975268327, 1478377336;248,19255786.703535,3466737.285183219, 1478377409;249,19255968.6749016,3466597.4588551493, 1478377465;254,19256061.55825107,3466535.291521505, 1478377476;255,19256333.02304032,3466354.226010594, 1478377549;422,19256382.81752553,3466242.585091206, 1478377578;138,19256625.678398736,3466068.3713760134, 1478377641;137,19256745.188312806,3465981.507806976, 1478377711;462,19256926.4128714,3465851.002535551, 1478377760;433,19257205.21518993,3465655.6108946, 1478377873;432,19257576.234568324,3465399.434582704, 1478377983;537,19257665.094852746,3465335.5788960294, 1478377997;538,19257854.654488705,3465199.6778181163, 1478378028;539,19258043.927444685,3465069.5225515207, 1478378054",0.2,3,4,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]","[[262, 19253774.163156327, 3467459.285492694, 1478377038], [264, 19254151.00152141, 3467184.4365639845, 1478377120], [110, 19254246.985536028, 3467116.0961653893, 1478377135], [111, 19254555.64638356, 3466920.0178968688, 1478377164], [265, 19254884.83051824, 3466814.8280031504, 1478377196], [266, 19255128.69057234, 3466843.821612813, 1478377302], [247, 19255465.602089204, 3466803.7975268327, 1478377336], [248, 19255786.703535, 3466737.285183219, 1478377409], [249, 19255968.6749016, 3466597.4588551493, 1478377465], [254, 19256061.55825107, 3466535.291521505, 1478377476], [255, 19256333.02304032, 3466354.226010594, 1478377549], [422, 19256382.81752553, 3466242.585091206, 1478377578], [138, 19256625.678398736, 3466068.3713760134, 1478377641], [137, 19256745.188312806, 3465981.507806976, 1478377711], [462, 19256926.4128714, 3465851.002535551, 1478377760], [433, 19257205.21518993, 3465655.6108946, 1478377873], [432, 19257576.234568324, 3465399.434582704, 1478377983], [539, 19258043.927444685, 3465069.5225515207, 1478378054]]"
1208769,"765,19261596.456649944,3471700.5424715704,1478427949;764,19261366.129033927,3471774.908896604,1478427964;763,19261086.99655156,3471860.6396893244,1478427982;764,19261122.680922728,3471930.3934430177,1478428015;763,19261086.65675082,3471849.311911736,1478428045;731,19260977.29127277,3471696.0192448986,1478428057;730,19260788.788708206,3471530.3053299165,1478428090;698,19260662.04292558,3471388.13246718,1478428114;697,19260498.27242769,3471358.255340137,1478428153;729,19260332.623744067,3471404.774898145,1478428174;728,19260204.0322134,3471440.18169734,1478428192",11,"132,19261596.456649944,3471700.5424715704, 1478427949;133,19261366.129033927,3471774.908896604, 1478427964;134,19261086.99655156,3471860.6396893244, 1478427982;133,19261122.680922728,3471930.3934430177, 1478428015;134,19261086.65675082,3471849.311911736, 1478428045;541,19260977.29127277,3471696.0192448986, 1478428057;472,19260788.788708206,3471530.3053299165, 1478428090;379,19260662.04292558,3471388.13246718, 1478428114;380,19260498.27242769,3471358.255340137, 1478428153;392,19260332.623744067,3471404.774898145, 1478428174;393,19260204.0322134,3471440.18169734, 1478428192",0.2,2,2,"[1, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0]","[[132, 19261596.456649944, 3471700.5424715704, 1478427949], [134, 19261086.99655156, 3471860.6396893244, 1478427982], [133, 19261122.680922728, 3471930.3934430177, 1478428015], [134, 19261086.65675082, 3471849.311911736, 1478428045], [541, 19260977.29127277, 3471696.0192448986, 1478428057], [472, 19260788.788708206, 3471530.3053299165, 1478428090], [379, 19260662.04292558, 3471388.13246718, 1478428114], [380, 19260498.27242769, 3471358.255340137, 1478428153], [393, 19260204.0322134, 3471440.18169734, 1478428192]]"
224158,"385,19253085.36490938,3468400.757608708,1478549314;418,19253308.19048883,3468736.878326377,1478549341;419,19253605.068814352,3468893.494221228,1478549371;420,19253910.96545995,3468926.214604464,1478549443;452,19254072.46322647,3469006.974382656,1478549587;484,19254040.919116776,3469306.4995126105,1478549669;485,19254212.306952264,3469396.3174332245,1478549711;486,19254524.59069825,3469432.9056614065,1478549750;454,19254618.246924672,3469286.360993833,1478549789;455,19254830.642208487,3469031.248964944,1478549897;424,19255107.122405816,3468996.01435975,1478549916;425,19255421.12677456,3468954.0875807675,1478549943;426,19255722.8635784,3468915.9528271724,1478549967;427,19256029.360525988,3468876.1732097394,1478550000;428,19256318.524468,3468763.447191237,1478550030;396,19256450.438160084,3468690.9773462475,1478550042;397,19256611.65025241,3468600.274151834,1478550060;398,19256912.900754835,3468430.519887649,1478550138;366,19256976.33134401,3468393.4728553924,1478550201;367,19257211.67387178,3468247.478774054,1478550231;335,19257421.65048607,3468094.275318568,1478550252;336,19257504.06404592,3468034.553374948,1478550303;337,19257822.92737953,3467803.806216927,1478550345",23,"398,19253085.36490938,3468400.757608708, 1478549314;366,19253308.19048883,3468736.878326377, 1478549341;367,19253605.068814352,3468893.494221228, 1478549371;102,19253910.96545995,3468926.214604464, 1478549443;103,19254072.46322647,3469006.974382656, 1478549587;104,19254040.919116776,3469306.4995126105, 1478549669;215,19254212.306952264,3469396.3174332245, 1478549711;9,19254524.59069825,3469432.9056614065, 1478549750;10,19254618.246924672,3469286.360993833, 1478549789;145,19254830.642208487,3469031.248964944, 1478549897;68,19255107.122405816,3468996.01435975, 1478549916;69,19255421.12677456,3468954.0875807675, 1478549943;232,19255722.8635784,3468915.9528271724, 1478549967;70,19256029.360525988,3468876.1732097394, 1478550000;231,19256318.524468,3468763.447191237, 1478550030;230,19256450.438160084,3468690.9773462475, 1478550042;229,19256611.65025241,3468600.274151834, 1478550060;188,19256912.900754835,3468430.519887649, 1478550138;189,19256976.33134401,3468393.4728553924, 1478550201;529,19257211.67387178,3468247.478774054, 1478550231;468,19257421.65048607,3468094.275318568, 1478550252;467,19257504.06404592,3468034.553374948, 1478550303;466,19257822.92737953,3467803.806216927, 1478550345",0.4,3,9,"[0, 0, 3, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0]","[0, 0, 3, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0]","[[398, 19253085.36490938, 3468400.757608708, 1478549314], [366, 19253308.19048883, 3468736.878326377, 1478549341], [367, 19253605.068814352, 3468893.494221228, 1478549371], [215, 19254212.306952264, 3469396.3174332245, 1478549711], [9, 19254524.59069825, 3469432.9056614065, 1478549750], [10, 19254618.246924672, 3469286.360993833, 1478549789], [145, 19254830.642208487, 3469031.248964944, 1478549897], [68, 19255107.122405816, 3468996.01435975, 1478549916], [231, 19256318.524468, 3468763.447191237, 1478550030], [230, 19256450.438160084, 3468690.9773462475, 1478550042], [529, 19257211.67387178, 3468247.478774054, 1478550231], [468, 19257421.65048607, 3468094.275318568, 1478550252], [467, 19257504.06404592, 3468034.553374948, 1478550303], [466, 19257822.92737953, 3467803.806216927, 1478550345]]"
7178667,"904,19255227.22696922,3473489.1414822727,1478768576;905,19255426.064062256,3473436.9567723568,1478768588;906,19255738.89490794,3473353.007845873,1478768607;907,19256022.31660608,3473277.170222232,1478768621;876,19256355.31566775,3473188.670176368,1478768640;877,19256661.6763264,3473106.813856903,1478768655;878,19256919.92010629,3473015.934421937,1478768670;847,19257258.85463497,3472867.799623781,1478768688;848,19257537.729992777,3472742.752860597,1478768703;849,19257833.699182577,3472612.336355962,1478768721",10,"415,19255227.22696922,3473489.1414822727, 1478768576;173,19255426.064062256,3473436.9567723568, 1478768588;174,19255738.89490794,3473353.007845873, 1478768607;416,19256022.31660608,3473277.170222232, 1478768621;417,19256355.31566775,3473188.670176368, 1478768640;329,19256661.6763264,3473106.813856903, 1478768655;330,19256919.92010629,3473015.934421937, 1478768670;418,19257258.85463497,3472867.799623781, 1478768688;419,19257537.729992777,3472742.752860597, 1478768703;457,19257833.699182577,3472612.336355962, 1478768721",0.6,3,6,"[2, 2, 2, 0]","[2, 2, 2, 0]","[[415, 19255227.22696922, 3473489.1414822727, 1478768576], [416, 19256022.31660608, 3473277.170222232, 1478768621], [330, 19256919.92010629, 3473015.934421937, 1478768670], [457, 19257833.699182577, 3472612.336355962, 1478768721]]"
386703,"220,19261348.777285334,3466600.510106547,1478338679;219,19261083.086983908,3466634.550144867,1478338706;187,19260921.445539247,3466598.640155561,1478338739;186,19260782.08899797,3466568.124940917,1478338760;185,19260483.19412424,3466502.6342534823,1478338781;184,19260196.688726224,3466433.4774283227,1478338847;183,19259898.828170896,3466367.9501425643,1478338877;215,19259824.408356257,3466615.3110517343,1478338904;247,19259760.143341616,3466899.0153592783,1478338958;246,19259565.20386372,3467048.9791067154,1478339042",10,"604,19261348.777285334,3466600.510106547, 1478338679;23,19261083.086983908,3466634.550144867, 1478338706;24,19260921.445539247,3466598.640155561, 1478338739;25,19260782.08899797,3466568.124940917, 1478338760;26,19260483.19412424,3466502.6342534823, 1478338781;552,19260196.688726224,3466433.4774283227, 1478338847;430,19259898.828170896,3466367.9501425643, 1478338877;554,19259824.408356257,3466615.3110517343, 1478338904;592,19259760.143341616,3466899.0153592783, 1478338958;165,19259565.20386372,3467048.9791067154, 1478339042",0.3,2,3,"[0, 1, 0, 0, 2, 0, 0]","[0, 1, 0, 0, 2, 0, 0]","[[604, 19261348.777285334, 3466600.510106547, 1478338679], [23, 19261083.086983908, 3466634.550144867, 1478338706], [25, 19260782.08899797, 3466568.124940917, 1478338760], [26, 19260483.19412424, 3466502.6342534823, 1478338781], [552, 19260196.688726224, 3466433.4774283227, 1478338847], [592, 19259760.143341616, 3466899.0153592783, 1478338958], [165, 19259565.20386372, 3467048.9791067154, 1478339042]]"
7508118,"290,19253389.277860746,3467781.832767656,1478098767;291,19253604.200010456,3467599.083646209,1478098794;259,19253744.87380274,3467485.54284607,1478098812;260,19253906.18597873,3467363.8583117328,1478098830;228,19254133.802481323,3467196.7291719345,1478098863;229,19254215.66644528,3467133.486729755,1478098881;230,19254508.395348366,3466943.851874328,1478098923;198,19254624.71601621,3466898.134101809,1478098980;199,19254810.05090405,3466888.563214779,1478099076;200,19255129.87331281,3466853.917222904,1478099190",10,"351,19253389.277860746,3467781.832767656, 1478098767;350,19253604.200010456,3467599.083646209, 1478098794;262,19253744.87380274,3467485.54284607, 1478098812;263,19253906.18597873,3467363.8583117328, 1478098830;264,19254133.802481323,3467196.7291719345, 1478098863;110,19254215.66644528,3467133.486729755, 1478098881;111,19254508.395348366,3466943.851874328, 1478098923;112,19254624.71601621,3466898.134101809, 1478098980;265,19254810.05090405,3466888.563214779, 1478099076;266,19255129.87331281,3466853.917222904, 1478099190",0.2,2,2,"[0, 1, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0]","[[351, 19253389.277860746, 3467781.832767656, 1478098767], [350, 19253604.200010456, 3467599.083646209, 1478098794], [263, 19253906.18597873, 3467363.8583117328, 1478098830], [264, 19254133.802481323, 3467196.7291719345, 1478098863], [110, 19254215.66644528, 3467133.486729755, 1478098881], [112, 19254624.71601621, 3466898.134101809, 1478098980], [265, 19254810.05090405, 3466888.563214779, 1478099076], [266, 19255129.87331281, 3466853.917222904, 1478099190]]"
4645683,"717,19256645.215257924,3471694.059610768,1478378465;686,19256911.33723561,3471385.0815683287,1478378486;654,19257008.03640624,3471054.1025624103,1478378504;622,19257042.40082408,3470769.16199966,1478378516;590,19257071.09411984,3470486.031514383,1478378531;558,19257075.39916735,3470145.5131652206,1478378546;526,19257031.561478782,3469855.026632838,1478378561;494,19256979.533786464,3469570.054551119,1478378585;526,19257068.7446856,3469610.698739016,1478378603;527,19257227.522325262,3469717.058167552,1478378630;495,19257483.713293232,3469573.164917216,1478378648",11,"324,19256645.215257924,3471694.059610768, 1478378465;323,19256911.33723561,3471385.0815683287, 1478378486;407,19257008.03640624,3471054.1025624103, 1478378504;322,19257042.40082408,3470769.16199966, 1478378516;406,19257071.09411984,3470486.031514383, 1478378531;405,19257075.39916735,3470145.5131652206, 1478378546;162,19257031.561478782,3469855.026632838, 1478378561;321,19256979.533786464,3469570.054551119, 1478378585;162,19257068.7446856,3469610.698739016, 1478378603;163,19257227.522325262,3469717.058167552, 1478378630;442,19257483.713293232,3469573.164917216, 1478378648",0.6,1,6,"[0, 6, 0, 0, 0]","[0, 6, 0, 0, 0]","[[324, 19256645.215257924, 3471694.059610768, 1478378465], [323, 19256911.33723561, 3471385.0815683287, 1478378486], [162, 19257068.7446856, 3469610.698739016, 1478378603], [163, 19257227.522325262, 3469717.058167552, 1478378630], [442, 19257483.713293232, 3469573.164917216, 1478378648]]"
6067106,"73,19255695.93347517,3465408.3160806,1478385104;105,19255544.6131477,3465709.4294316126,1478385164;104,19255389.674304973,3465862.00632514,1478385275;103,19255092.205805466,3465887.090023718,1478385323;102,19254786.07219597,3465913.258563526,1478385392;101,19254481.970832378,3465931.2786399773,1478385425;133,19254290.451577056,3466005.301724053,1478385443;132,19254196.18046909,3466130.2974291584,1478385461;131,19253900.413854964,3466109.8914949894,1478385515;130,19253578.46236817,3466133.61652172,1478385560",10,"43,19255695.93347517,3465408.3160806, 1478385104;67,19255544.6131477,3465709.4294316126, 1478385164;276,19255389.674304973,3465862.00632514, 1478385275;115,19255092.205805466,3465887.090023718, 1478385323;39,19254786.07219597,3465913.258563526, 1478385392;38,19254481.970832378,3465931.2786399773, 1478385425;37,19254290.451577056,3466005.301724053, 1478385443;36,19254196.18046909,3466130.2974291584, 1478385461;35,19253900.413854964,3466109.8914949894, 1478385515;671,19253578.46236817,3466133.61652172, 1478385560",0.6,1,6,"[6, 0, 0, 0]","[6, 0, 0, 0]","[[43, 19255695.93347517, 3465408.3160806, 1478385104], [36, 19254196.18046909, 3466130.2974291584, 1478385461], [35, 19253900.413854964, 3466109.8914949894, 1478385515], [671, 19253578.46236817, 3466133.61652172, 1478385560]]"
4723550,"554,19255922.27271504,3469905.6066845576,1478329989;553,19255701.719046023,3469932.945851513,1478330000;552,19255344.172477264,3469980.0356873428,1478330021;551,19255093.825725425,3470012.142655724,1478330043;550,19254777.68259075,3470060.105434988,1478330073;518,19254676.33487233,3469890.222961626,1478330148;486,19254623.878262404,3469576.8712852765,1478330226;485,19254494.648958787,3469428.522047553,1478330253;484,19254192.43608531,3469394.145695037,1478330286;516,19254027.14069908,3469615.2740431544,1478330367;548,19254019.262130395,3469907.417959264,1478330409",11,"81,19255922.27271504,3469905.6066845576, 1478329989;82,19255701.719046023,3469932.945851513, 1478330000;83,19255344.172477264,3469980.0356873428, 1478330021;84,19255093.825725425,3470012.142655724, 1478330043;7,19254777.68259075,3470060.105434988, 1478330073;8,19254676.33487233,3469890.222961626, 1478330148;9,19254623.878262404,3469576.8712852765, 1478330226;215,19254494.648958787,3469428.522047553, 1478330253;104,19254192.43608531,3469394.145695037, 1478330286;105,19254027.14069908,3469615.2740431544, 1478330367;86,19254019.262130395,3469907.417959264, 1478330409",0.3,3,3,"[0, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 1, 0, 0, 0]","[[81, 19255922.27271504, 3469905.6066845576, 1478329989], [82, 19255701.719046023, 3469932.945851513, 1478330000], [83, 19255344.172477264, 3469980.0356873428, 1478330021], [7, 19254777.68259075, 3470060.105434988, 1478330073], [9, 19254623.878262404, 3469576.8712852765, 1478330226], [104, 19254192.43608531, 3469394.145695037, 1478330286], [105, 19254027.14069908, 3469615.2740431544, 1478330367], [86, 19254019.262130395, 3469907.417959264, 1478330409]]"
263877,"386,19253346.349053595,3468677.6933868644,1478603953;354,19253543.537664875,3468377.605911552,1478603980;355,19253614.72376261,3468290.579719947,1478604002;323,19253797.120025665,3468098.093918704,1478604029;324,19253905.24219944,3468049.883972932,1478604056;356,19253993.2923135,3468106.4572793227,1478604068;357,19254213.063004047,3468215.52900414,1478604107;358,19254522.76329785,3468371.891682093,1478604206;390,19254616.643875524,3468402.7691777186,1478604218;391,19254827.59156235,3468469.734212483,1478604239;392,19255105.305679183,3468486.686789844,1478604260;360,19255315.933886297,3468383.141591989,1478604278",12,"73,19253346.349053595,3468677.6933868644, 1478603953;22,19253543.537664875,3468377.605911552, 1478603980;21,19253614.72376261,3468290.579719947, 1478604002;20,19253797.120025665,3468098.093918704, 1478604029;19,19253905.24219944,3468049.883972932, 1478604056;18,19253993.2923135,3468106.4572793227, 1478604068;16,19254213.063004047,3468215.52900414, 1478604107;15,19254522.76329785,3468371.891682093, 1478604206;14,19254616.643875524,3468402.7691777186, 1478604218;13,19254827.59156235,3468469.734212483, 1478604239;12,19255105.305679183,3468486.686789844, 1478604260;390,19255315.933886297,3468383.141591989, 1478604278",0.6,1,7,"[0, 7, 0, 0, 0]","[0, 7, 0, 0, 0]","[[73, 19253346.349053595, 3468677.6933868644, 1478603953], [22, 19253543.537664875, 3468377.605911552, 1478603980], [13, 19254827.59156235, 3468469.734212483, 1478604239], [12, 19255105.305679183, 3468486.686789844, 1478604260], [390, 19255315.933886297, 3468383.141591989, 1478604278]]"
65575,"264,19255277.02073756,3467339.134173808,1478196183;232,19255167.88937685,3467195.153921306,1478196315;231,19255082.121633984,3467141.662455338,1478196381;263,19254998.98478111,3467202.736334081,1478196420;262,19254796.38050768,3467349.7006500657,1478196450;294,19254570.798087586,3467509.672251873,1478196501;293,19254496.185178984,3467559.522419689,1478196516;292,19254195.65903744,3467766.034009267,1478196630;324,19254116.44505251,3467826.690752441,1478196645;323,19253901.866724946,3468012.750484796,1478196780;355,19253794.389697347,3468116.6211807546,1478196798",11,"78,19255277.02073756,3467339.134173808, 1478196183;353,19255167.88937685,3467195.153921306, 1478196315;354,19255082.121633984,3467141.662455338, 1478196381;355,19254998.98478111,3467202.736334081, 1478196420;282,19254796.38050768,3467349.7006500657, 1478196450;245,19254570.798087586,3467509.672251873, 1478196501;244,19254496.185178984,3467559.522419689, 1478196516;356,19254195.65903744,3467766.034009267, 1478196630;19,19254116.44505251,3467826.690752441, 1478196645;20,19253901.866724946,3468012.750484796, 1478196780;21,19253794.389697347,3468116.6211807546, 1478196798",0.6,2,6,"[3, 0, 0, 3, 0]","[3, 0, 0, 3, 0]","[[78, 19255277.02073756, 3467339.134173808, 1478196183], [282, 19254796.38050768, 3467349.7006500657, 1478196450], [245, 19254570.798087586, 3467509.672251873, 1478196501], [244, 19254496.185178984, 3467559.522419689, 1478196516], [21, 19253794.389697347, 3468116.6211807546, 1478196798]]"
